,date,open,close,high,low,volume,code
0,2018-01-02,28.98,30.03,30.33,28.95,101350.0,600161
1,2018-01-03,30.01,30.04,30.68,29.8,83019.0,600161
2,2018-01-04,29.83,30.09,30.23,29.81,43088.0,600161
3,2018-01-05,30.09,29.76,30.17,29.71,47448.0,600161
4,2018-01-08,29.74,29.44,29.91,29.18,52289.0,600161
5,2018-01-09,29.4,30.06,30.15,29.24,65783.0,600161
6,2018-01-10,30.0,29.92,30.07,29.63,45793.0,600161
7,2018-01-11,29.85,30.0,30.3,29.73,44766.0,600161
8,2018-01-12,30.03,29.6,30.3,29.5,53073.0,600161
9,2018-01-15,29.48,29.63,30.51,29.4,83714.0,600161
10,2018-01-16,29.49,29.15,29.66,28.91,76461.0,600161
11,2018-01-17,29.03,28.73,29.14,28.3,59457.0,600161
12,2018-01-18,28.68,28.5,28.95,28.4,49238.0,600161
13,2018-01-19,28.7,28.34,28.72,28.12,52790.0,600161
14,2018-01-22,28.58,29.22,29.37,28.58,73895.0,600161
15,2018-01-23,29.23,28.88,29.35,28.7,57506.0,600161
16,2018-01-24,28.93,29.26,29.29,28.66,46850.0,600161
17,2018-01-25,29.26,29.1,29.42,29.08,42890.0,600161
18,2018-01-26,29.16,29.34,29.42,28.85,54805.0,600161
19,2018-01-29,29.46,29.52,29.99,29.43,81350.0,600161
20,2018-01-30,29.43,29.6,29.85,29.3,60922.0,600161
21,2018-01-31,29.5,28.65,29.8,28.55,53902.0,600161
22,2018-02-01,28.66,27.57,28.78,27.52,54595.0,600161
23,2018-02-02,27.36,26.98,27.36,26.53,64407.0,600161
24,2018-02-05,26.47,26.1,26.75,25.95,67891.0,600161
