,date,open,close,high,low,volume,code
0,2018-01-02,22.21,22.19,22.28,22.0,212234.0,002450
1,2018-01-03,22.25,22.66,22.87,22.25,332376.0,002450
2,2018-01-04,22.44,22.7,22.83,22.44,167563.0,002450
3,2018-01-05,22.71,22.87,23.15,22.67,295501.0,002450
4,2018-01-08,22.92,22.56,23.07,22.42,255947.0,002450
5,2018-01-09,22.64,22.41,22.79,22.41,204621.0,002450
6,2018-01-10,22.4,21.7,22.54,21.4,523902.0,002450
7,2018-01-11,21.65,21.8,21.94,21.33,269865.0,002450
8,2018-01-12,21.79,21.6,21.96,21.48,222390.0,002450
9,2018-01-15,21.52,21.66,22.1,21.49,264342.0,002450
10,2018-01-16,21.76,20.19,21.76,19.5,848303.0,002450
11,2018-01-17,19.89,20.54,20.68,19.56,714636.0,002450
12,2018-01-18,21.0,20.81,21.36,20.7,507628.0,002450
13,2018-01-19,20.65,20.93,21.07,20.65,288402.0,002450
14,2018-01-22,20.97,20.95,21.06,20.63,287633.0,002450
15,2018-01-23,20.89,20.95,21.14,20.76,258757.0,002450
16,2018-01-24,20.87,20.95,21.14,20.19,478118.0,002450
17,2018-01-25,20.91,20.37,20.96,20.36,350298.0,002450
18,2018-01-26,20.4,20.81,21.09,20.29,473364.0,002450
19,2018-01-29,20.8,20.67,21.07,20.43,272829.0,002450
20,2018-01-30,20.68,20.29,20.83,19.98,322193.0,002450
21,2018-01-31,20.06,20.0,20.28,19.89,237245.0,002450
22,2018-02-01,20.0,20.0,20.2,19.64,305039.0,002450
23,2018-02-02,19.88,19.5,20.03,18.52,647410.0,002450
24,2018-02-05,19.32,19.78,19.85,18.92,355132.0,002450
