,date,open,close,high,low,volume,code
0,2018-01-02,3.51,3.48,3.52,3.43,65704.0,300189
1,2018-01-03,3.46,3.47,3.49,3.45,39059.0,300189
2,2018-01-04,3.47,3.49,3.54,3.46,38270.0,300189
3,2018-01-05,3.51,3.55,3.58,3.49,59828.0,300189
4,2018-01-08,3.55,3.52,3.62,3.47,55267.0,300189
5,2018-01-09,3.51,3.52,3.57,3.49,40200.0,300189
6,2018-01-10,3.52,3.55,3.62,3.5,71514.0,300189
7,2018-01-11,3.6,3.68,3.68,3.55,95933.0,300189
8,2018-01-12,3.7,3.72,3.74,3.6,90598.0,300189
9,2018-01-15,3.69,3.59,3.7,3.59,62746.0,300189
10,2018-01-16,3.58,3.67,3.68,3.58,48253.0,300189
11,2018-01-17,3.66,3.63,3.73,3.61,53724.0,300189
12,2018-01-18,3.62,3.61,3.67,3.6,40942.0,300189
13,2018-01-19,3.61,3.61,3.66,3.6,41527.0,300189
14,2018-01-22,3.62,3.61,3.64,3.6,32564.0,300189
15,2018-01-23,3.6,3.67,3.71,3.56,75468.0,300189
16,2018-01-24,3.64,3.64,3.66,3.57,57395.0,300189
17,2018-01-25,3.61,3.7,3.86,3.6,95687.0,300189
18,2018-01-26,3.67,3.64,3.69,3.63,52474.0,300189
19,2018-01-29,3.64,3.65,3.73,3.61,54978.0,300189
20,2018-01-30,3.64,3.6,3.64,3.57,49236.0,300189
21,2018-01-31,3.58,3.41,3.6,3.35,69605.0,300189
22,2018-02-01,3.39,3.32,3.47,3.3,49432.0,300189
23,2018-02-02,3.32,3.35,3.38,3.28,34583.0,300189
24,2018-02-05,3.36,3.43,3.56,3.33,63489.0,300189
