,date,open,close,high,low,volume,code
0,2018-01-02,7.8,8.14,8.16,7.79,76969.0,000611
1,2018-01-03,8.4,7.97,8.45,7.83,113017.0,000611
2,2018-01-04,7.88,7.81,7.95,7.78,38480.0,000611
3,2018-01-05,7.81,7.67,7.84,7.63,34413.0,000611
4,2018-01-08,7.7,7.57,7.72,7.54,21483.0,000611
5,2018-01-09,7.52,7.38,7.6,7.34,39360.0,000611
6,2018-01-10,7.37,7.37,7.43,7.3,23192.0,000611
7,2018-01-11,7.4,7.48,7.63,7.4,27439.0,000611
8,2018-01-12,7.43,7.36,7.47,7.3,29774.0,000611
9,2018-01-15,7.44,7.1,7.44,7.07,31951.0,000611
10,2018-01-16,7.06,7.11,7.11,6.98,20111.0,000611
11,2018-01-17,7.09,7.09,7.11,7.01,17700.0,000611
12,2018-01-18,7.04,7.16,7.26,7.04,20833.0,000611
13,2018-01-19,7.13,7.16,7.22,7.1,15640.0,000611
14,2018-01-22,7.17,7.34,7.35,7.11,24280.0,000611
15,2018-01-23,7.31,7.25,7.34,7.2,15494.0,000611
16,2018-01-24,7.26,7.22,7.29,7.21,10934.0,000611
17,2018-01-25,7.23,7.18,7.25,7.18,8834.0,000611
18,2018-01-26,7.18,7.09,7.2,7.0,28645.0,000611
19,2018-01-29,6.71,6.87,7.02,6.71,17645.0,000611
20,2018-01-30,6.87,7.0,7.06,6.83,12504.0,000611
21,2018-01-31,7.0,6.77,7.0,6.77,18089.0,000611
22,2018-02-01,6.88,6.11,6.88,6.09,47193.0,000611
23,2018-02-02,6.11,6.11,6.16,5.9,18837.0,000611
24,2018-02-05,6.05,5.91,6.14,5.91,26342.0,000611
