,date,open,close,high,low,volume,code
0,2018-01-02,3.99,4.04,4.09,3.99,33474.0,600246
1,2018-01-03,4.03,4.16,4.19,4.0,63883.0,600246
2,2018-01-04,4.14,4.15,4.17,4.08,42140.0,600246
3,2018-01-05,4.14,4.36,4.46,4.14,168340.0,600246
4,2018-01-08,4.32,4.5,4.52,4.3,160645.0,600246
5,2018-01-09,4.48,4.58,4.6,4.44,118345.0,600246
6,2018-01-10,4.56,4.58,4.59,4.5,97592.0,600246
7,2018-01-11,4.55,5.04,5.04,4.51,266606.0,600246
8,2018-01-12,5.14,5.36,5.54,5.1,735870.0,600246
9,2018-01-15,5.11,4.82,5.24,4.82,575516.0,600246
10,2018-01-16,4.67,4.96,5.03,4.64,474683.0,600246
11,2018-01-17,4.82,4.57,4.86,4.56,278183.0,600246
12,2018-01-18,4.53,4.58,4.65,4.52,118098.0,600246
13,2018-01-19,4.59,4.65,4.81,4.57,190681.0,600246
14,2018-01-22,4.66,4.55,4.68,4.48,101250.0,600246
15,2018-01-23,4.55,4.77,4.78,4.54,193388.0,600246
16,2018-01-24,4.73,4.76,4.81,4.68,123649.0,600246
17,2018-01-25,4.78,4.64,4.78,4.63,76455.0,600246
18,2018-01-26,4.58,4.71,4.74,4.57,65642.0,600246
19,2018-01-29,4.72,4.6,4.72,4.57,53668.0,600246
20,2018-01-30,4.58,4.64,4.74,4.57,58506.0,600246
21,2018-01-31,4.65,5.1,5.1,4.62,539298.0,600246
22,2018-02-01,5.05,4.65,5.15,4.59,426776.0,600246
23,2018-02-02,4.43,4.31,4.46,4.19,228128.0,600246
24,2018-02-05,4.27,4.36,4.41,4.21,96907.0,600246
