,date,open,close,high,low,volume,code
0,2018-01-02,24.0,24.17,24.47,23.72,14528.0,002713
1,2018-01-03,24.04,23.75,24.33,23.52,13994.0,002713
2,2018-01-04,24.31,24.3,24.96,24.0,33785.0,002713
3,2018-01-05,24.85,25.5,25.95,24.8,67554.0,002713
4,2018-01-08,25.28,26.48,26.5,25.11,39866.0,002713
5,2018-01-09,26.49,25.79,26.75,25.54,30042.0,002713
6,2018-01-10,25.54,26.7,26.8,25.54,30274.0,002713
7,2018-01-11,26.29,26.05,26.47,25.86,20424.0,002713
8,2018-01-12,25.92,25.65,25.92,25.22,17305.0,002713
9,2018-01-15,25.65,23.96,25.65,23.66,32493.0,002713
10,2018-01-16,24.08,24.81,24.87,23.95,19911.0,002713
11,2018-01-17,25.0,23.8,25.0,23.8,19055.0,002713
12,2018-01-18,24.3,24.84,25.35,23.93,36999.0,002713
13,2018-01-19,25.32,24.64,25.45,24.58,19243.0,002713
14,2018-01-22,24.67,25.92,26.0,24.18,32078.0,002713
15,2018-01-23,26.0,26.34,26.5,25.6,30213.0,002713
16,2018-01-24,26.18,27.0,27.18,26.03,26438.0,002713
17,2018-01-25,27.2,28.65,29.66,27.02,42139.0,002713
18,2018-01-26,28.51,28.5,29.5,28.28,28484.0,002713
19,2018-01-29,28.45,28.03,29.0,27.88,25105.0,002713
20,2018-01-30,28.24,27.62,28.25,27.17,20052.0,002713
21,2018-01-31,27.61,27.72,28.75,27.33,19822.0,002713
22,2018-02-01,27.69,27.0,28.15,26.28,23206.0,002713
23,2018-02-02,26.87,27.6,27.99,25.85,20377.0,002713
24,2018-02-05,27.22,26.8,28.16,26.33,29038.0,002713
