,date,open,close,high,low,volume,code
0,2018-01-02,33.53,33.74,33.97,33.33,5321.0,600211
1,2018-01-03,33.73,34.06,34.2,33.52,8092.0,600211
2,2018-01-04,34.35,34.14,34.55,33.86,8147.0,600211
3,2018-01-05,34.28,34.19,34.28,33.9,4325.0,600211
4,2018-01-08,34.14,33.78,34.19,33.65,5232.0,600211
5,2018-01-09,33.76,34.92,35.3,33.61,12641.0,600211
6,2018-01-10,34.6,34.46,35.11,34.28,8380.0,600211
7,2018-01-11,34.06,34.66,34.78,34.06,5444.0,600211
8,2018-01-12,34.31,35.27,35.33,34.31,10705.0,600211
9,2018-01-15,35.2,34.37,35.34,34.32,5885.0,600211
10,2018-01-16,34.42,33.89,34.58,33.7,6784.0,600211
11,2018-01-17,33.75,34.13,34.2,33.53,3910.0,600211
12,2018-01-18,34.38,33.99,34.38,33.87,2993.0,600211
13,2018-01-19,33.87,33.61,33.99,33.59,4769.0,600211
14,2018-01-22,33.61,33.83,33.98,33.31,2759.0,600211
15,2018-01-23,33.83,34.05,34.69,33.7,7155.0,600211
16,2018-01-24,34.0,34.26,34.4,33.51,6477.0,600211
17,2018-01-25,34.19,34.15,34.4,33.92,4949.0,600211
18,2018-01-26,33.91,34.01,34.59,33.91,3252.0,600211
19,2018-01-29,33.75,33.45,34.14,33.3,5869.0,600211
20,2018-01-30,33.3,33.48,33.65,33.14,3079.0,600211
21,2018-01-31,33.39,32.88,33.52,32.75,4418.0,600211
22,2018-02-01,32.86,30.34,33.15,29.71,14545.0,600211
23,2018-02-02,30.3,30.22,30.48,29.2,4613.0,600211
24,2018-02-05,30.25,29.91,30.3,29.62,3873.0,600211
