,date,open,close,high,low,volume,code
0,2018-01-02,8.98,8.99,9.16,8.9,57211.0,002207
1,2018-01-03,8.92,8.88,8.98,8.78,61114.0,002207
2,2018-01-04,8.89,8.82,9.1,8.77,51242.0,002207
3,2018-01-05,8.85,8.76,8.88,8.68,47510.0,002207
4,2018-01-08,8.71,8.89,9.03,8.65,44167.0,002207
5,2018-01-09,8.86,8.78,8.94,8.77,30760.0,002207
6,2018-01-10,8.78,8.7,8.94,8.66,38411.0,002207
7,2018-01-11,8.65,8.77,8.78,8.62,32555.0,002207
8,2018-01-12,8.76,8.94,8.94,8.7,36078.0,002207
9,2018-01-15,8.92,9.0,9.32,8.88,67522.0,002207
10,2018-01-16,9.01,9.08,9.15,8.91,55387.0,002207
11,2018-01-17,9.02,9.05,9.14,8.98,34217.0,002207
12,2018-01-18,9.0,8.94,9.07,8.92,31373.0,002207
13,2018-01-19,8.96,8.9,9.09,8.86,20621.0,002207
14,2018-01-22,8.85,9.23,9.35,8.83,84177.0,002207
15,2018-01-23,9.13,9.19,9.33,9.13,33115.0,002207
16,2018-01-24,9.14,9.08,9.22,9.04,32462.0,002207
17,2018-01-25,9.08,9.12,9.29,9.08,24977.0,002207
18,2018-01-26,9.13,9.21,9.26,9.08,33393.0,002207
19,2018-01-29,9.26,9.4,9.65,9.2,83719.0,002207
20,2018-01-30,9.21,8.93,9.4,8.93,72868.0,002207
21,2018-01-31,8.53,8.82,9.01,8.53,49386.0,002207
22,2018-02-01,8.82,8.38,9.15,8.38,65002.0,002207
