,date,open,close,high,low,volume,code
0,2018-01-02,53.28,53.45,54.68,51.83,16405.0,603228
1,2018-01-03,53.0,52.98,53.59,52.56,10858.0,603228
2,2018-01-04,52.98,51.88,53.0,51.48,15937.0,603228
3,2018-01-05,52.2,50.93,52.2,50.8,13966.0,603228
4,2018-01-08,50.58,51.72,52.16,49.35,18495.0,603228
5,2018-01-09,51.7,50.7,51.85,50.59,7935.0,603228
6,2018-01-10,50.69,52.26,52.29,50.18,11582.0,603228
7,2018-01-11,52.1,50.79,52.1,50.14,23504.0,603228
8,2018-01-12,50.56,51.65,53.7,50.56,30200.0,603228
9,2018-01-15,51.6,52.49,53.3,50.58,21107.0,603228
10,2018-01-16,52.49,52.72,52.97,52.01,9618.0,603228
11,2018-01-17,52.75,51.44,52.75,49.35,22353.0,603228
12,2018-01-18,50.64,49.92,51.35,49.77,15573.0,603228
13,2018-01-19,50.11,48.03,50.35,47.58,19615.0,603228
14,2018-01-22,48.08,46.18,48.08,43.24,40983.0,603228
15,2018-01-23,45.65,45.2,45.65,44.31,28716.0,603228
16,2018-01-24,44.81,45.93,46.0,44.72,22081.0,603228
17,2018-01-25,45.62,45.96,46.68,45.28,14438.0,603228
18,2018-01-26,45.96,44.97,45.96,44.5,23681.0,603228
19,2018-01-29,44.5,45.36,45.4,43.7,20845.0,603228
20,2018-01-30,45.05,45.81,46.0,44.6,12572.0,603228
21,2018-01-31,45.45,45.49,45.81,44.8,12524.0,603228
22,2018-02-01,44.04,44.56,45.77,44.04,10241.0,603228
23,2018-02-02,44.4,45.46,45.49,43.7,8992.0,603228
24,2018-02-05,45.2,45.23,46.5,44.81,10538.0,603228
