,date,open,close,high,low,volume,code
0,2018-01-02,10.85,10.91,11.1,10.85,10339.0,000502
1,2018-01-03,10.98,11.13,11.16,10.86,14423.0,000502
2,2018-01-04,11.11,11.08,11.15,10.92,6768.0,000502
3,2018-01-05,11.06,11.34,11.38,10.92,16429.0,000502
4,2018-01-08,11.35,11.39,11.46,11.16,13203.0,000502
5,2018-01-09,11.31,11.31,11.42,11.11,7868.0,000502
6,2018-01-10,11.31,11.12,11.31,10.92,10266.0,000502
7,2018-01-11,11.19,11.19,11.27,10.88,10986.0,000502
8,2018-01-12,11.19,11.53,11.84,11.08,23768.0,000502
9,2018-01-15,11.39,11.13,11.52,10.72,14668.0,000502
10,2018-01-16,11.0,11.15,11.23,10.92,8633.0,000502
11,2018-01-17,11.02,11.28,11.57,10.93,31281.0,000502
12,2018-01-18,11.14,10.97,11.18,10.95,15295.0,000502
13,2018-01-19,10.91,11.09,11.24,10.7,23519.0,000502
14,2018-01-22,10.95,10.99,11.14,10.85,11753.0,000502
15,2018-01-23,11.06,10.82,11.06,10.81,9667.0,000502
16,2018-01-24,10.82,10.57,10.96,10.55,12700.0,000502
17,2018-01-25,10.57,10.65,10.65,10.4,13083.0,000502
18,2018-01-26,10.42,10.87,10.95,10.4,22092.0,000502
19,2018-01-29,10.8,10.46,10.8,10.42,12860.0,000502
20,2018-01-30,10.45,10.28,10.54,10.16,16482.0,000502
21,2018-01-31,10.44,10.3,10.47,10.17,18987.0,000502
22,2018-02-01,10.2,9.75,10.33,9.7,20683.0,000502
23,2018-02-02,9.75,9.74,9.9,9.51,9451.0,000502
24,2018-02-05,9.7,9.61,9.7,9.17,15693.0,000502
