,date,open,close,high,low,volume,code
0,2018-01-04,7.58,7.74,8.25,7.57,278283.0,002015
1,2018-01-05,7.64,7.2,7.73,7.2,218570.0,002015
2,2018-01-08,7.15,6.85,7.21,6.77,157895.0,002015
3,2018-01-09,6.8,6.89,6.93,6.7,109473.0,002015
4,2018-01-10,6.98,6.61,6.98,6.44,86841.0,002015
5,2018-01-11,6.59,6.53,6.59,6.43,56435.0,002015
6,2018-01-12,6.53,6.61,6.66,6.48,42891.0,002015
7,2018-01-15,6.66,6.56,6.85,6.5,52787.0,002015
8,2018-01-16,6.48,6.58,6.67,6.46,47571.0,002015
9,2018-01-17,6.58,6.47,6.58,6.4,45595.0,002015
10,2018-01-18,6.42,6.44,6.48,6.38,27282.0,002015
11,2018-01-19,6.4,6.38,6.49,6.38,31189.0,002015
12,2018-01-22,6.37,6.38,6.4,6.32,26249.0,002015
13,2018-01-23,6.38,6.38,6.39,6.33,23851.0,002015
14,2018-01-24,6.38,6.44,6.49,6.34,29263.0,002015
15,2018-01-25,6.36,6.5,6.64,6.36,39833.0,002015
16,2018-01-26,6.45,6.5,6.58,6.45,17806.0,002015
17,2018-01-29,6.46,6.18,6.62,6.11,52442.0,002015
18,2018-01-30,6.18,6.04,6.22,5.92,42808.0,002015
19,2018-01-31,5.99,5.77,6.03,5.75,39498.0,002015
20,2018-02-01,5.8,5.21,5.85,5.19,59192.0,002015
21,2018-02-02,5.14,5.14,5.45,4.83,49402.0,002015
22,2018-02-05,5.05,4.69,5.17,4.68,84182.0,002015
