,date,open,close,high,low,volume,code
0,2018-01-19,21.78,26.14,26.14,21.78,33.0,300738
1,2018-01-22,28.75,28.75,28.75,28.75,8.0,300738
2,2018-01-23,31.63,31.63,31.63,31.63,16.0,300738
3,2018-01-24,34.79,34.79,34.79,34.79,46.0,300738
4,2018-01-25,38.27,38.27,38.27,38.27,56.0,300738
5,2018-01-26,42.1,42.1,42.1,42.1,156.0,300738
6,2018-01-29,46.31,46.31,46.31,46.31,226.0,300738
7,2018-01-30,50.94,50.94,50.94,50.94,401.0,300738
8,2018-01-31,56.03,56.03,56.03,56.03,616.0,300738
9,2018-02-01,61.63,61.63,61.63,61.63,1405.0,300738
10,2018-02-02,67.79,67.79,67.79,67.79,4518.0,300738
11,2018-02-05,69.78,61.01,69.78,61.01,88770.0,300738
