,date,open,close,high,low,volume,code
0,2018-01-02,9.07,9.2,9.24,9.07,9202.0,600882
1,2018-01-03,9.16,9.3,9.33,9.16,7332.0,600882
2,2018-01-04,9.29,9.38,9.41,9.23,10241.0,600882
3,2018-01-05,9.37,9.39,9.41,9.29,7935.0,600882
4,2018-01-08,9.43,9.49,9.51,9.35,16500.0,600882
5,2018-01-09,9.48,9.69,9.69,9.42,27221.0,600882
6,2018-01-10,9.61,9.53,9.82,9.51,20892.0,600882
7,2018-01-11,9.62,9.58,9.62,9.47,14844.0,600882
8,2018-01-12,9.64,9.52,9.64,9.48,16851.0,600882
9,2018-01-15,9.59,9.31,9.59,9.24,13532.0,600882
10,2018-01-16,9.37,9.31,9.37,9.25,6979.0,600882
11,2018-01-17,9.35,9.31,9.43,9.25,12953.0,600882
12,2018-01-18,9.31,9.31,9.35,9.25,9332.0,600882
13,2018-01-19,9.3,9.28,9.32,9.23,4909.0,600882
14,2018-01-22,9.21,9.29,9.31,9.15,6448.0,600882
15,2018-01-23,9.24,9.25,9.29,9.16,6761.0,600882
16,2018-01-24,9.26,9.25,9.3,9.19,8197.0,600882
17,2018-01-25,9.22,9.23,9.28,9.2,5720.0,600882
18,2018-01-26,9.18,9.19,9.23,9.15,2840.0,600882
19,2018-01-29,9.18,9.11,9.2,9.05,3973.0,600882
20,2018-01-30,9.11,9.13,9.18,9.02,5142.0,600882
21,2018-01-31,9.1,9.02,9.1,8.9,7425.0,600882
22,2018-02-01,9.0,8.95,9.01,8.72,13193.0,600882
23,2018-02-02,8.85,8.82,8.95,8.72,11157.0,600882
24,2018-02-05,8.69,8.75,8.84,8.63,6448.0,600882
