ratio,word
0.1917063526741909,散户
0.16948033233404997,散买
0.16948033233404997,盘爆仓
0.16948033233404997,血淋林
0.16948033233404997,牛屎马
0.16948033233404997,连裆裤
0.16948033233404997,乐呵乐呵
0.1601896196561848,老章
0.14339800436842226,龙洲
0.14234687588105122,山西
0.13733974713656885,狼狈为奸
0.13617347577892877,约炮
0.12633559875752737,金蝉脱壳
0.1258098974531756,绚丽夺目
0.12481657901269193,礼花
0.12216910243205326,哈哈
0.1200358275121932,逍遥法外
0.11906646558408633,老娘
0.11863623263383498,章建平
0.11816250524193742,假药
0.11816250524193742,吴江
0.1133236032593128,失信
0.1133236032593128,沥青
0.11075566680641978,国家队
0.10977575290622119,呈献
0.10962079551439935,惊天动地
0.10901828216541304,鞭炮
0.10844169154198613,妄图
0.1072284720974453,可耻
0.10576480135805993,丢脸
0.10444534358899389,懒惰
0.10373167194761594,正着
0.10249937254952347,傻子
0.10196670649307597,风口
0.10040733760433129,大年
0.09912573601031814,贾跃亭
0.09641643841881894,喊话
0.0961378229955982,小散
0.0956887121251668,懒得
0.09525975823518859,奇观
0.09499846993962605,乐视
0.09385254112223561,活该
0.09376337344947278,燃气
0.09329953252553845,就事论事
0.09293968097701807,套现
0.09151713008018209,孙宏斌
0.09058496511341138,解禁
0.0886148650573318,除外
0.08811019687741548,骗子
0.08686682447325994,忍痛
0.08560465163714329,好戏
0.08522491901402275,同情
0.08367117818842135,光荣
0.08321232822018923,折腾
0.08055192869966227,笑话
0.07974866446574505,一汽
0.07899082914320432,原油
0.07892826816565454,涨价
0.07820126144691428,出来
0.07659941018760942,过年
0.07485558186321575,开盘
0.07453697380375165,随便
0.0740402805557548,教训
0.07363089239259214,宁可
0.07238113275830417,诚信
0.07133185473657681,打工
0.07000935404353609,逻辑
0.06973150679609519,期货
0.06957528515462112,重组
0.06881753603556505,听听
0.06860768722317209,大半
0.0683870289103103,在家
0.06817549903192513,极致
0.06772156037143784,观念
0.06764737637519257,本质
0.06689544966926828,开场
0.0665688212361553,估值
0.06450263714778365,好处
0.06232569177345199,分明
0.061200457627901175,股东
0.06038417384148752,上次
0.06008034421909579,带动
0.059898030293259075,潜力
0.0582762012339469,估计
0.05728741989253519,融资
0.0570809922836692,股份
0.05602601262621678,业绩
0.05565807856686593,承诺
0.049835842079356776,精彩
0.045652655599288175,银行
0.045506975833733095,马上
0.04395570439152895,资金
0.043707670916036674,值得
0.04341755316913535,买
0.04333086078947603,肯定
0.042644557132922464,粪
0.04203035762879078,告诉
0.04189487593461451,接下来
0.04159749935134353,待
0.04061530610536963,增
