ratio,word
0.6633029490235195,回撤
0.46893447497855867,基金
0.2613011617365381,晨星
0.20278572141636528,汇丰晋信
0.13905306611407905,2017.12.31
0.11928674097846997,大盘
0.11587755509506588,a股
0.10854452094395094,收益率
0.09938587175086974,汇丰
0.08424253404915755,平均
0.07768917627943499,亏损
0.0739518672947518,2015年
0.0695059175141727,幅度
0.06777993200099973,股票
0.06588836968846946,上证
0.0640118502325091,最低点
0.06124857459079048,时点
0.060334022585405635,累计
0.05793877754753294,回撤率
0.05793877754753294,原复权
0.05761180604135351,时间段
0.05745938725257295,业绩
0.05530145590459707,区间
0.05360967050120134,波动
0.04974896148046272,周期
0.04872192318009284,收益
0.048621118647740116,同类
0.0477503743960945,年化
0.04713312592766381,最高点
0.04673269723694631,风险
0.04635102203802635,2017.9.30
0.046078716492468835,策略
0.04285406512676738,投资者
0.04183280970810443,灾
0.04182652075158108,数据
0.04158352747532646,显著
0.04117222738311973,激进
0.04047378809520245,精选
0.04037054778672346,小于
0.03985488855353458,型
0.03928086477557533,来源
0.03734765179839482,计算
0.03659542450968728,2017年
0.03646583898580509,时段
0.035996445150527925,配置
0.03585865101291732,控制
0.03471206887471124,天数
0.03453858800949323,最
0.03353698814006361,投资
0.03353367781330366,wind
0.032165675354073546,大
0.03129076668419394,2016年
0.031109694895734716,综指
0.03060377327786774,跌
0.029960173340291236,股
0.029766309814924497,指标
0.029554802692074954,净值
0.02896938877376647,温吞水
0.02896938877376647,晋信双核
0.028782140502947046,选定
0.028437470844569487,指数
0.02782813470106278,市场
0.027570900227515186,概念
0.02738132092044209,偏股型
0.026796089991031804,产品
0.02630319143002397,结果
0.025668996651706816,晋
0.02548998894816523,回到
0.025248219168550953,元
0.025162098443285524,买入
0.025006531812025303,涨
0.02489758972173122,成立
0.024701960136037846,分类
0.02442367474254955,同期
0.023693941555220765,熔断
0.023175511019013176,2015.01.01
0.023175511019013176,2005.1.1
0.023175511019013176,2007.10.16
0.023175511019013176,2015.6.12
0.023175511019013176,2016.1.1
0.023175511019013176,2015.8.26
0.023175511019013176,2016.3.11
0.023175511019013176,2015.6.1
0.023175511019013176,2015.12.31
0.023175511019013176,2007.10.1
0.023175511019013176,df355
0.022994577485714537,例子
0.022617117360468966,由小到大
0.021652407916733164,也就是说
0.02110474608321299,灵活
0.021029049507144584,如前所述
0.020992249110481174,涨幅
0.02040602281973057,亏得
0.01984016999708686,水平
0.019628082114274206,损失
0.01933602753500199,基民
0.019139527374091376,绝对值
0.019094572948644334,下跌
0.01901730652484302,实证
0.018883941977744626,信
