ratio,word
0.4018659762420848,美股
0.34477049925710396,1987年
0.2419512906596969,股市
0.184597559153045,暴跌
0.15506483180546482,贬值
0.13931056514606904,卢浮宫
0.12449913671781657,市场
0.11784156026373588,协议
0.11355743907010041,华尔街
0.11230011229186403,美国
0.10823704662655591,对比
0.10823704662655591,货币
0.10797998390860891,经济
0.10602101699770554,指数
0.10548070309129083,花旗
0.10429742171285701,减税
0.10339409596757729,美元
0.09586151156814451,投资者
0.09423576667278077,历史
0.09250089210940303,星期一
0.08992495547022261,程序化
0.08937161081869766,财政
0.08896553566083093,当前
0.08878017193852472,指标
0.08295023149968238,美联储
0.08284088320830287,特朗普
0.0760960558549964,美林
0.07323252758564833,开年
0.07303746150794235,广场
0.07058921710664806,可能
0.06927210576547768,标普
0.06863731056737703,牛市
0.06687161264765144,回调
0.06677094411961045,周期
0.06661531314967509,贸易
0.06541693226618468,分析师
0.06507817653665748,成员国
0.06480247297061902,滞涨脱
0.06480247297061902,金融史
0.06480247297061902,开年梦
0.06417370593842127,赤字
0.06412189430396434,降息
0.06365054475375946,抵制
0.06169436592006815,不安
0.05967710528185554,追溯
0.05919314635661155,里根
0.058792935014144676,全球
0.05756555427269878,紧缩
0.05584625457594235,汇率
0.05382291237250419,金融
0.0536795206669082,1980年
0.05354164589838505,下泻
0.052268868583857195,风险
0.051841978376495214,df134
0.051841978376495214,maximilian
0.051841978376495214,cascade
0.051841978376495214,moldaschl
0.051841978376495214,etf
0.051841978376495214,barty
0.05165704784596995,策略师
0.051371578690548016,处于
0.051234363005595356,抑制
0.050123969438674455,方面
0.0497566615084469,愈发
0.04971215470677743,麻痹大意
0.04919922465346098,股灾
0.048954973645905564,签署
0.047337647547601634,james
0.047203208663803405,纸醉金迷
0.0465812314484748,羊群
0.04650970436910053,显著
0.04615814569673892,gdp
0.04602663430985296,滞涨
0.0455375473998559,出口
0.04536173107943331,努欣
0.04532063653023695,走势
0.04449573120772349,theory
0.04390499871605399,启示录
0.04386371055166237,rsi
0.04365081323895572,要闻
0.042607077594677356,平衡
0.042319999960018485,发生
0.04135064174624278,资产
0.040563123545394326,通过
0.04044021265983546,达沃斯
0.040270131156057404,黑色
0.040156444920701674,相同
0.040057252747309514,周线
0.0398562456800191,血洗
0.03977940046113755,德国
0.03933206419899432,逆差
0.038996008277489676,行情
0.03832358888136822,年初
0.038276562342612654,上述
0.038188448307586526,瀑布
0.0380480279274982,持股
0.03803852841124693,显然
0.037934930550625474,呈现
0.03762291194760185,过头
0.03758489494831438,促进
